DATETIME,NTU,NTU_z,NTU_z_lag0,NTU_z_lag1,NTU_z_lag2,NTU_z_lag3,NTU_z_lag4,NTU_z_lag5,NTU_z_lag6,NTU_z_lag7,NTU_z_lag8,NTU_z_lag9,NTU_z_lag10,NTU_z_lag11,NTU_z_lag12
2025-04-24 19:00:00,0.59,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898,1.5482539792817374,3.6089029133415313,3.819835481394896,9.693496222573208,18.58511524513043,0.8018772000159851,0.7694260357000829
2025-04-24 21:00:00,0.59,0.23398182448769533,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898,1.5482539792817374,3.6089029133415313,3.819835481394896,9.693496222573208,18.58511524513043,0.8018772000159851
2025-04-24 23:00:00,1.5,1.710509800861249,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898,1.5482539792817374,3.6089029133415313,3.819835481394896,9.693496222573208,18.58511524513043
2025-04-25 01:00:00,0.74,0.4773655568569624,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898,1.5482539792817374,3.6089029133415313,3.819835481394896,9.693496222573208
2025-04-25 03:00:00,0.46,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898,1.5482539792817374,3.6089029133415313,3.819835481394896
2025-04-25 05:00:00,0.46,0.02304925643433064,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898,1.5482539792817374,3.6089029133415313
2025-04-25 07:00:00,0.28,-0.2690112224087898,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898,1.5482539792817374
2025-04-25 09:00:00,0.67,0.3637864817513045,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758,-0.2690112224087898
2025-04-25 11:00:00,0.52,0.12040274938203746,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758,-0.23656005809288758
2025-04-25 13:00:00,0.48,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647,-0.23656005809288758
2025-04-25 15:00:00,0.48,0.05550042075023285,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465,0.5098167211728647
2025-04-25 17:00:00,0.41,-0.05807865435542511,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533,0.2502074066456465
2025-04-25 19:00:00,0.42,-0.04185307219747396,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533,0.23398182448769533
2025-04-25 21:00:00,0.49,0.071726002908184,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249,0.23398182448769533
2025-04-25 23:00:00,0.78,0.542267885488767,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624,1.710509800861249
2025-04-26 01:00:00,0.74,0.4773655568569624,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064,0.4773655568569624
2025-04-26 03:00:00,0.7,0.4124632282251578,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064,0.02304925643433064
2025-04-26 05:00:00,0.69,0.39623764606720663,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898,0.02304925643433064
2025-04-26 07:00:00,0.7,0.4124632282251578,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045,-0.2690112224087898
2025-04-26 09:00:00,0.8,0.5747190498046693,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746,0.3637864817513045
2025-04-26 11:00:00,0.6,0.2502074066456465,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285,0.12040274938203746
2025-04-26 13:00:00,0.5,0.08795158506613515,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285,0.05550042075023285
2025-04-26 15:00:00,0.48,0.05550042075023285,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511,0.05550042075023285
2025-04-26 17:00:00,0.46,0.02304925643433064,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396,-0.05807865435542511
2025-04-26 19:00:00,0.69,0.39623764606720663,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184,-0.04185307219747396
2025-04-26 21:00:00,0.55,0.1690794958558909,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767,0.071726002908184
2025-04-26 23:00:00,0.53,0.1366283315399886,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624,0.542267885488767
2025-04-27 01:00:00,0.5,0.08795158506613515,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578,0.4773655568569624
2025-04-27 03:00:00,0.42,-0.04185307219747396,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663,0.4124632282251578
2025-04-27 05:00:00,0.38,-0.10675540082927847,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578,0.39623764606720663
2025-04-27 07:00:00,0.41,-0.05807865435542511,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693,0.4124632282251578
2025-04-27 09:00:00,0.48,0.05550042075023285,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465,0.5747190498046693
2025-04-27 11:00:00,0.44,-0.009401907881571659,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515,0.2502074066456465
2025-04-27 13:00:00,0.41,-0.05807865435542511,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285,0.08795158506613515
2025-04-27 15:00:00,0.37,-0.12298098298722962,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064,0.05550042075023285
2025-04-27 17:00:00,0.35,-0.15543214730313193,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663,0.02304925643433064
2025-04-27 19:00:00,0.36,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909,0.39623764606720663
2025-04-27 21:00:00,0.36,-0.13920656514518076,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886,0.1690794958558909
2025-04-27 23:00:00,0.43,-0.02562749003952281,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515,0.1366283315399886
2025-04-28 01:00:00,0.34,-0.171657729461083,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396,0.08795158506613515
2025-04-28 03:00:00,0.27,-0.28523680456674094,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847,-0.04185307219747396
2025-04-28 05:00:00,0.24,-0.3339135510405944,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511,-0.10675540082927847
2025-04-28 07:00:00,0.28,-0.2690112224087898,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285,-0.05807865435542511
2025-04-28 09:00:00,0.37,-0.12298098298722962,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659,0.05550042075023285
2025-04-28 11:00:00,0.25,-0.3176879688826432,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511,-0.009401907881571659
2025-04-28 13:00:00,0.17,-0.44749262614625235,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962,-0.05807865435542511
2025-04-28 15:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193,-0.12298098298722962
2025-04-28 17:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076,-0.15543214730313193
2025-04-28 19:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076,-0.13920656514518076
2025-04-28 21:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281,-0.13920656514518076
2025-04-28 23:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083,-0.02562749003952281
2025-04-29 01:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094,-0.171657729461083
2025-04-29 03:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944,-0.28523680456674094
2025-04-29 05:00:00,0.16,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898,-0.3339135510405944
2025-04-29 07:00:00,0.17,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962,-0.2690112224087898
2025-04-29 09:00:00,0.17,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432,-0.12298098298722962
2025-04-29 11:00:00,0.17,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235,-0.3176879688826432
2025-04-29 13:00:00,0.18,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.44749262614625235
2025-04-29 15:00:00,0.18,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035
2025-04-29 17:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035
2025-04-29 19:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035
2025-04-29 21:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035
2025-04-29 23:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035
2025-04-30 01:00:00,0.18,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035,-0.4637182083042035
2025-04-30 03:00:00,0.2,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035,-0.4637182083042035
2025-04-30 05:00:00,0.2,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235,-0.4637182083042035
2025-04-30 07:00:00,0.2,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235,-0.44749262614625235
2025-04-30 09:00:00,0.21,-0.3825902975144478,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235,-0.44749262614625235
2025-04-30 11:00:00,0.23,-0.3501391331985455,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.44749262614625235
2025-04-30 13:00:00,0.5,0.08795158506613515,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124
2025-04-30 15:00:00,0.35,-0.15543214730313193,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124
2025-04-30 17:00:00,0.21,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007
2025-04-30 19:00:00,0.21,-0.3825902975144478,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007
2025-04-30 21:00:00,0.2,-0.3988158796723989,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007,-0.41504146183035007
2025-04-30 23:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124,-0.41504146183035007
2025-05-01 01:00:00,0.18,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.43126704398830124
2025-05-01 03:00:00,0.18,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989
2025-05-01 05:00:00,0.18,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989,-0.3988158796723989
2025-05-01 07:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478,-0.3988158796723989
2025-05-01 09:00:00,0.21,-0.3825902975144478,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455,-0.3825902975144478
2025-05-01 11:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515,-0.3501391331985455
2025-05-01 13:00:00,0.2,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193,0.08795158506613515
2025-05-01 15:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478,-0.15543214730313193
2025-05-01 17:00:00,0.2,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478,-0.3825902975144478
2025-05-01 19:00:00,0.2,-0.3988158796723989,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989,-0.3825902975144478
2025-05-01 21:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007,-0.3988158796723989
2025-05-01 23:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124,-0.41504146183035007
2025-05-02 01:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124,-0.43126704398830124
2025-05-02 03:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124,-0.43126704398830124
2025-05-02 05:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007,-0.43126704398830124
2025-05-02 07:00:00,0.19,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.41504146183035007,-0.3988158796723989,-0.3988158796723989,-0.41504146183035007,-0.3988158796723989,-0.41504146183035007,-0.3825902975144478,-0.41504146183035007
